,DEA_Sexual_Biofilms_Clinical_Isolates_CAY540_1-FWD_C_albicans__SC5314__,DEA_Sexual_Biofilms_Clinical_Isolates_CAY540P_1-FWD_C_albicans__SC5314__
NOVEL-Ca21chr7-054,5.264258571,17.09642465
NOVEL-Ca21chr7-055,14.739924,9.498013695
NOVEL-Ca21chr7-056,7.369961999,13.29721917
NOVEL-Ca21chrR-001,0,0
NOVEL-Ca21chrR-003,0,0
NOVEL-Ca21chrR-005,9.475665428,6.648609587
NOVEL-Ca21chrR-006,154.769202,143.4200068
NOVEL-Ca21chrR-007,1.052851714,0.94980137
NOVEL-Ca21chrR-008,2.105703428,0.94980137
NOVEL-Ca21chrR-010,15.79277571,39.89165752
NOVEL-Ca21chrR-011,3.158555143,0.94980137
NOVEL-Ca21chrR-012,11.58136886,173.8136506
NOVEL-Ca21chrR-013,0,0
NOVEL-Ca21chrR-014,3.158555143,5.698808217
NOVEL-Ca21chrR-015,40.00836514,27.54423972
NOVEL-Ca21chrR-016,30.53269971,8.548212326
NOVEL-Ca21chrR-017,3.158555143,0.94980137
NOVEL-Ca21chrR-018,23.16273771,49.38967121
NOVEL-Ca21chrR-019,2.105703428,28.49404109
NOVEL-Ca21chrR-020,6045.474543,4670.173334
NOVEL-Ca21chrR-021,0,0
NOVEL-Ca21chrR-022,0,0
NOVEL-Ca21chrR-023,0,0
NOVEL-Ca21chrR-024,1.052851714,0
NOVEL-Ca21chrR-025,727.5205345,1866.359691
NOVEL-Ca21chrR-026,2.105703428,1.899602739
NOVEL-Ca21chrR-027,18.95133086,14.24702054
NOVEL-Ca21chrR-028,0,2.849404109
NOVEL-Ca21chrR-029,4.211406857,11.39761643
NOVEL-Ca21chrR-030,26.32129285,50.33947258
NOVEL-Ca21chrR-031,15.79277571,19.94582876
NOVEL-Ca21chrR-032,0,1.899602739
NOVEL-Ca21chrR-033,72.64676828,105.427952
NOVEL-Ca21chrR-034,0,0
NOVEL-Ca21chrR-035,1.052851714,0.94980137
NOVEL-Ca21chrR-037,0,0
NOVEL-Ca21chrR-038,4.211406857,34.1928493
NOVEL-Ca21chrR-039,0,2.849404109
NOVEL-Ca21chrR-040,3.158555143,43.690863
NOVEL-Ca21chrR-042,0,0
NOVEL-Ca21chrR-043,3.158555143,5.698808217
NOVEL-Ca21chrR-044,1.052851714,1.899602739
NOVEL-Ca21chrR-045,7.369961999,0
NOVEL-Ca21chrR-047,0,0
NOVEL-Ca21chrR-048,0,0
NOVEL-Ca21chrR-049,10.52851714,10.44781506
NOVEL-Ca21chrR-050,0,0
NOVEL-Ca21chrR-051,2.105703428,12.3474178
NOVEL-Ca21chrR-052,0,0.94980137
NOVEL-Ca21chrR-053,111.6022817,103.5283493
NOVEL-Ca21chrR-054,29.479848,18.99602739
NOVEL-Ca21chrR-055,1.052851714,2.849404109
NOVEL-Ca21chrR-056,24.21558943,13.29721917
NOVEL-Ca21chrR-057,14.739924,9.498013695
NOVEL-Ca21chrR-058,0,0
NOVEL-Ca21chrR-059,15.79277571,52.23907532
NOVEL-Ca21chrR-060,23.16273771,5.698808217
NOVEL-Ca21chrR-061,11.58136886,30.39364382
NOVEL-Ca21chrR-062,4.211406857,1.899602739
NOVEL-Ca21chrR-063,9.475665428,5.698808217
NOVEL-Ca21chrR-064,0,5.698808217
NOVEL-Ca21chrR-065,0,0
NOVEL-Ca21chrR-066,24.21558943,63.63669176
NOVEL-Ca21chrR-067,0,0
NOVEL-Ca21chrR-068,242.1558943,134.8717945
NOVEL-Ca21chrR-069,1.052851714,4.749006848
NOVEL-Ca21chrR-070,0,1.899602739
NOVEL-Ca21chrR-071,1.052851714,0.94980137
NOVEL-Ca21chrR-072,0,5.698808217
NOVEL-Ca21chrR-073,0,0
NOVEL-Ca21chrR-074,0,0
NOVEL-Ca21chrR-075,1.052851714,0
NOVEL-Ca21chrR-076,8.422813713,8.548212326
NOVEL-Ca21chrR-077,0,0
NOVEL-Ca21chrR-078,0,0
NOVEL-Ca21chrR-079,3.158555143,0.94980137
NOVEL-Ca21chrR-080,2.105703428,3.799205478
NOVEL-Ca21chrR-081,2.105703428,0.94980137
NOVEL-Ca21chrR-082,28.42699628,18.99602739
NOVEL-Ca21chrR-083,6.317110285,0.94980137
NOVEL-Ca21chrR-084,8.422813713,21.8454315
NOVEL-Ca21chrR-085,6.317110285,8.548212326
NOVEL-Ca21chrR-086,1.052851714,2.849404109
NOVEL-Ca21chrR-087,4.211406857,0.94980137
NOVEL-Ca21chrR-088,26.32129285,48.43986984
NOVEL-Ca21chrR-089,1.052851714,1.899602739
NOVEL-Ca21chrR-090,2.105703428,0
NOVEL-Ca21chrR-091,1.052851714,0.94980137
NOVEL-Ca21chrR-092,4.211406857,4.749006848
NOVEL-Ca21chrR-093,1.052851714,15.19682191
NOVEL-Ca21chrR-094,270.5828905,100.6789452
NOVEL-Ca21chrR-095,27.37414457,12.3474178
NOVEL-Ca21chrR-097,8.422813713,2.849404109
NOVEL-Ca21chrR-098,24.21558943,18.99602739
NOVEL-Ca21chrR-099,106.3380231,834.8754038
NOVEL-Ca21chrR-100,61.06539942,821.5781846
NOVEL-Ca21chrR-101,0,0.94980137
NOVEL-Ca21chrR-102,0,0
NOVEL-Ca21chrR-103,0,0
NOVEL-Ca21chrR-104,0,0
NOVEL-Ca21chrR-105,0,0.94980137
NOVEL-Ca21chrR-106,5.264258571,5.698808217
NOVEL-Ca21chrR-107,0,2.849404109
NOVEL-Ca21chrR-108,17.89847914,37.04225341
NOVEL-Ca21chrR-109,5.264258571,0.94980137
NOVEL-Ca21chrR-110,3.158555143,3.799205478
RPR1,0,0
SCR1,795.9558959,503.3947258
SIRV1,0,0
SIRV2,0,0
SIRV3,0,0
SIRV4,0,0
SIRV5,0,0
SIRV6,0,0
SIRV7,0,0
TER1,0,0
its1,0,0
its2,245.3144494,203.2574931
ntar_10,2.105703428,0.94980137
ntar_1000,42.11406857,42.74106163
ntar_1001,86.33384056,106.3777534
ntar_1002,18.95133086,25.64463698
ntar_1003,0,0
ntar_1006,3.158555143,3.799205478
ntar_1007,5.264258571,4.749006848
ntar_1010,52.64258571,8.548212326
ntar_1014,2.105703428,25.64463698
ntar_1021,8.422813713,10.44781506
ntar_1026,1.052851714,1.899602739
ntar_103,0,0
ntar_1034,0,0
ntar_1036,2.105703428,0
ntar_1040,0,0
ntar_1044,17.89847914,21.8454315
ntar_1046,10.52851714,15.19682191
ntar_1048,4.211406857,1.899602739
ntar_1049,25.26844114,13.29721917
ntar_105,44.219772,21.8454315
ntar_1050,38.95551342,85.48212326
ntar_1053,2.105703428,2.849404109
ntar_1054,38.95551342,44.64066437
ntar_1055,0,0
ntar_1057,0,0
ntar_1059,684.3536142,836.7750065
ntar_1060,5.264258571,1.899602739
ntar_1061,1.052851714,4.749006848
ntar_1062,0,0
ntar_1063,296.9041834,180.4622602
ntar_1066,9.475665428,97.82954106
ntar_1068,5.264258571,4.749006848
ntar_107,0,2.849404109
ntar_1070,1.052851714,0
ntar_1081,3.158555143,2.849404109
ntar_109,6.317110285,1.899602739
ntar_1098,8.422813713,2.849404109
ntar_1099,9.475665428,10.44781506
ntar_110,2.105703428,1.899602739
ntar_1100,35.79695828,16.14662328
ntar_1101,4.211406857,2.849404109
ntar_1102,3.158555143,0
ntar_1105,3.158555143,2.849404109
ntar_1106,6.317110285,15.19682191
ntar_1107,0,4.749006848
ntar_1108,3.158555143,9.498013695
ntar_111,0,0
ntar_1111,32.63840314,57.93788354
ntar_1112,2.105703428,0.94980137
ntar_1121,1.052851714,2.849404109
ntar_1122,4.211406857,23.74503424
ntar_1123,0,2.849404109
ntar_1124,0,0
ntar_1125,0,0
ntar_1126,0,3.799205478
ntar_1128,0,0
ntar_1133,0,0
ntar_1134,0,0
ntar_1137,55.80114085,67.43589723
ntar_1138,13.68707228,5.698808217
ntar_1139,0,1.899602739
ntar_114,5.264258571,0.94980137
ntar_1141,0,0
ntar_1142,265.318632,205.1570958
ntar_1146,1.052851714,0.94980137
ntar_1148,0,0.94980137
ntar_1150,0,0
ntar_1153,1.052851714,0
ntar_1157,96.8623577,69.33549997
ntar_1159,183.1961983,354.2759108
ntar_116,3.158555143,1.899602739
ntar_1160,22.109886,15.19682191
ntar_1165,0,0.94980137
ntar_1167,0,0
ntar_1175.5,0,0
ntar_1176,2.105703428,0.94980137
ntar_1177,0,5.698808217
ntar_1178,1.052851714,0
ntar_1179.1,0,0
ntar_1179.2,4.211406857,0
ntar_1179.3,0,0
ntar_118,22.109886,26.59443835
ntar_1181,5.264258571,5.698808217
ntar_1182.5,0,0
ntar_1183,3.158555143,0
ntar_1184,0,0
ntar_1185,0,0.94980137
ntar_119,0,1.899602739
ntar_1191,3.158555143,6.648609587
ntar_1194,25.26844114,26.59443835
ntar_1198,10.52851714,10.44781506
ntar_1203,0,0
ntar_1207,442.19772,1517.782588
ntar_1212,0,0.94980137
ntar_1213,0,0
ntar_1214,1.052851714,0.94980137
ntar_1218,21.05703428,11.39761643
ntar_1219,6.317110285,3.799205478
ntar_1221,6.317110285,3.799205478
ntar_1222,1.052851714,0
ntar_1224,2.105703428,0.94980137
ntar_1225,2.105703428,0.94980137
ntar_123,4.211406857,11.39761643
ntar_1232,0,0.94980137
ntar_1235,76.85817513,216.5547122
ntar_1238,0,2.849404109
ntar_1241,2.105703428,0
ntar_1244,11.58136886,15.19682191
ntar_1246,46.32547542,42.74106163
ntar_1247,0,0
ntar_1250,10.52851714,6.648609587
ntar_1251,51.58973399,211.8057054
ntar_1256,7.369961999,0
ntar_1259,37.90266171,16.14662328
ntar_1260,7.369961999,0.94980137
ntar_1263,18.95133086,11.39761643
ntar_1265,2.105703428,0
ntar_1266,0,0
ntar_1267,9.475665428,0.94980137
ntar_1268,0,0
ntar_1274,13.68707228,9.498013695
ntar_1277,30.53269971,93.08053421
ntar_1281,0,0
ntar_1283,13.68707228,8.548212326
ntar_1285,12.63422057,4.749006848
ntar_1287,1.052851714,1.899602739
ntar_1288,65.27680628,31.34344519
ntar_1290,2.105703428,2.849404109
ntar_1295,10.52851714,9.498013695
ntar_1298,2.105703428,0.94980137
ntar_13,0,0
ntar_130,17.89847914,5.698808217
ntar_1300,1.052851714,4.749006848
ntar_1302,1.052851714,2.849404109
ntar_1303,0,0
ntar_1304,0,0.94980137
ntar_1306,8.422813713,12.3474178
ntar_1307,1.052851714,4.749006848
ntar_1308,0,0
ntar_131,1221.307988,1111.267602
ntar_1313,0,0
ntar_1318,30462.15865,21034.30113
ntar_1321,2.105703428,5.698808217
ntar_1322,0,0
ntar_1327,0,0
ntar_1328,2.105703428,2.849404109
ntar_133,0,0
ntar_1330,0,0
ntar_1332,2.105703428,0.94980137
ntar_1335,0,0
ntar_1339,0,1.899602739
ntar_1342,1.052851714,0
ntar_1343,0,0
ntar_1344,0,0
ntar_1345,0,0
ntar_1346,2.105703428,4.749006848
ntar_1349,23.16273771,7.598410956
ntar_135,14.739924,28.49404109
ntar_1355,23.16273771,19.94582876
ntar_1357,0,0
ntar_1362,2.105703428,0
ntar_1367,9.475665428,16.14662328
ntar_1368,0,0
ntar_1369,7.369961999,15.19682191
ntar_1371,5.264258571,0.94980137
ntar_1373,0,0.94980137
ntar_1374,7.369961999,6.648609587
ntar_1379,27.37414457,32.29324656
ntar_1386,0,0
ntar_1388,0,0
ntar_139,4.211406857,5.698808217
ntar_1392,0,0
ntar_1394.1,86.33384056,83.58252052
ntar_1394.2,1.052851714,2.849404109
ntar_1394.5,0,0
ntar_1395,0,5.698808217
ntar_1396,0,0.94980137
ntar_1396.5,3.158555143,7.598410956
ntar_1397.1,0,0
ntar_1398,0,0
ntar_1399,5.264258571,0
ntar_140,0,0
ntar_1400,0,0
ntar_1400.50,0,0
ntar_1400.51,0,0
ntar_1400.52,0,0
ntar_1403,143.1878331,171.9140479
ntar_1404,0,0
ntar_1405,0,0.94980137
ntar_1406,0,0
ntar_1407,14.739924,30.39364382
ntar_1408,0,1.899602739
ntar_1411,14.739924,20.89563013
ntar_1416,9.475665428,21.8454315
ntar_1418,26.32129285,9.498013695
ntar_1421,1.052851714,0
ntar_1423,305.3269971,249.7977602
ntar_1428,26.32129285,8.548212326
ntar_1431,5.264258571,0.94980137
ntar_144,0,0
ntar_148,2243.627003,1831.21704
ntar_150,4.211406857,0.94980137
ntar_151,1.052851714,0
ntar_152,49.48403057,58.88768491
ntar_154,0,0
ntar_155,2.105703428,4.749006848
ntar_158,0,1.899602739
ntar_161,94.75665428,108.2773561
ntar_164,13.68707228,8.548212326
ntar_167,0,0
ntar_169,138.9764263,151.9682191
ntar_171,9.475665428,13.29721917
ntar_174,1.052851714,0
ntar_175,17.89847914,0.94980137
ntar_177,290.5870731,274.4925958
ntar_18,0,0
ntar_180,8.422813713,5.698808217
ntar_182,233.7330805,198.5084862
ntar_183,1.052851714,0.94980137
ntar_187,5.264258571,3.799205478
ntar_19,9.475665428,11.39761643
ntar_195,0,0
ntar_197,52.64258571,25.64463698
ntar_198,17.89847914,4.749006848
ntar_21,2.105703428,2.849404109
ntar_216,100.0209128,100.6789452
ntar_218,0,0
ntar_225,2.105703428,1.899602739
ntar_227,90.54524742,37.99205478
ntar_229,1.052851714,0
ntar_23,3.158555143,2.849404109
ntar_234,21.05703428,7.598410956
ntar_235,8.422813713,5.698808217
ntar_237,0,0
ntar_24,0,0.94980137
ntar_240,63.17110285,82.63271915
ntar_243,2.105703428,1.899602739
ntar_251,5.264258571,1.899602739
ntar_256,2.105703428,2.849404109
ntar_259,23.16273771,55.08847943
ntar_26,0,0
ntar_262,0,0
ntar_268,4.211406857,3.799205478
ntar_269,11.58136886,21.8454315
ntar_270,3.158555143,0
ntar_271,11.58136886,1.899602739
ntar_274,3.158555143,19.94582876
ntar_279,17.89847914,2.849404109
ntar_284,149.5049434,147.2192123
ntar_286,57.90684428,19.94582876
ntar_288,0,0
ntar_289,14.739924,9.498013695
ntar_291,42.11406857,23.74503424
ntar_295,2.105703428,1.899602739
ntar_296,0,0
ntar_3,1.052851714,0
ntar_302,10.52851714,114.9259657
ntar_304,15.79277571,11.39761643
ntar_305,20.00418257,10.44781506
ntar_308,7.369961999,19.94582876
ntar_31,0,0
ntar_310,0,2.849404109
ntar_315,3.158555143,99.7291438
ntar_320,0,0
ntar_322,5.264258571,24.69483561
ntar_33,15.79277571,23.74503424
ntar_330,1.052851714,0
ntar_333,66.32965799,43.690863
ntar_334,23.16273771,14.24702054
ntar_335,3.158555143,10.44781506
ntar_338,1.052851714,0.94980137
ntar_339,0,2.849404109
ntar_340,38.95551342,30.39364382
ntar_343,1.052851714,0
ntar_344,3.158555143,3.799205478
ntar_347,7.369961999,5.698808217
ntar_35,12.63422057,7.598410956
ntar_350,15.79277571,10.44781506
ntar_352,1.052851714,0
ntar_353,4.211406857,3.799205478
ntar_354,4.211406857,9.498013695
ntar_355,9.475665428,7.598410956
ntar_357,0,0
ntar_358,3.158555143,0
ntar_36,122.1307988,37.99205478
ntar_361,14.739924,18.04622602
ntar_364,9.475665428,2.849404109
ntar_366,9.475665428,2.849404109
ntar_367,0,0
ntar_370,0,0
ntar_371,2.105703428,0
ntar_372,1.052851714,1.899602739
ntar_373,0,0
ntar_374,0,0
ntar_375,2.105703428,28.49404109
ntar_38,0,0
ntar_381,3.158555143,0.94980137
ntar_389,22.109886,9.498013695
ntar_394,1.052851714,2.849404109
ntar_4,87.38669228,43.690863
ntar_40,0,0
ntar_400,5.264258571,1.899602739
ntar_401,1304.483274,835.8252052
ntar_403,0,0
ntar_405,4.211406857,2.849404109
ntar_411,0,0
ntar_42,0,2.849404109
ntar_423,0,1.899602739
ntar_424,0,0.94980137
ntar_425,2.105703428,0
ntar_433,34.74410657,41.79126026
ntar_436,2.105703428,0
ntar_437,0,0
ntar_438,7.369961999,8.548212326
ntar_440,10.52851714,4.749006848
ntar_445,14.739924,6.648609587
ntar_449,40.00836514,33.24304793
ntar_450,0,0
ntar_451,2.105703428,23.74503424
ntar_453,0,8.548212326
ntar_454,1.052851714,0
ntar_46,0,1.899602739
ntar_460,28.42699628,17.09642465
ntar_462,17.89847914,6.648609587
ntar_463,0,0.94980137
ntar_465,1.052851714,6.648609587
ntar_467,2.105703428,0
ntar_471,0,0
ntar_473,13.68707228,30.39364382
ntar_476,0,0.94980137
ntar_479,0,0
ntar_48,2.105703428,4.749006848
ntar_482,7.369961999,1.899602739
ntar_485,0,0
ntar_491,12.63422057,22.79523287
ntar_495,0,4.749006848
ntar_496,13.68707228,15.19682191
ntar_497,53.69543742,81.68291778
ntar_498,4.211406857,0
ntar_499,3.158555143,1.899602739
ntar_50,0,0.94980137
ntar_500,16.84562743,13.29721917
ntar_509,13.68707228,16.14662328
ntar_510,1.052851714,0.94980137
ntar_512,35.79695828,45.59046574
ntar_515,379.0266171,622.119897
ntar_516,35.79695828,29.44384245
ntar_518,164.2448674,63.63669176
ntar_52,0,22.79523287
ntar_521,43.16692028,26.59443835
ntar_522,1154.97833,749.3932805
ntar_525,0,0.94980137
ntar_526,0,2.849404109
ntar_528,12.63422057,10.44781506
ntar_529,0,0
ntar_530,30.53269971,38.94185615
ntar_534,2.105703428,5.698808217
ntar_537,32.63840314,24.69483561
ntar_539,6.317110285,61.73708902
ntar_541,0,0
ntar_542,1.052851714,1.899602739
ntar_550,1.052851714,1.899602739
ntar_552,0,0
ntar_557,3.158555143,11.39761643
ntar_562,7.369961999,1.899602739
ntar_563,30.53269971,15.19682191
ntar_567,4.211406857,0
ntar_568,0,1.899602739
ntar_569,0,0
ntar_57,5.264258571,0
ntar_570,0,0
ntar_575,7.369961999,11.39761643
ntar_576,1.052851714,0.94980137
ntar_58,26.32129285,16.14662328
ntar_582,5.264258571,6.648609587
ntar_584,4.211406857,1.899602739
ntar_585,2.105703428,0.94980137
ntar_586,5.264258571,0
ntar_590,20.00418257,23.74503424
ntar_595,52.64258571,36.09245204
ntar_596,4.211406857,4.749006848
ntar_597,74.75247171,63.63669176
ntar_600,0,0
ntar_602,4.211406857,0
ntar_603,30.53269971,6.648609587
ntar_605,50.53688228,17.09642465
ntar_606,265.318632,139.6208013
ntar_61,0,0
ntar_611,48.43117885,116.8255684
ntar_612,0,0.94980137
ntar_613,0,0
ntar_618,0,0
ntar_619,148.4520917,74.08450682
ntar_620,0,0
ntar_621,2.105703428,0
ntar_629,0,0
ntar_63,66.32965799,50.33947258
ntar_631,0,0
ntar_634,14.739924,6.648609587
ntar_637,146.3463883,221.3037191
ntar_643,2.105703428,0
ntar_644,0,0
ntar_646,5.264258571,2.849404109
ntar_650,4.211406857,2.849404109
ntar_653,263.2129285,172.8638492
ntar_655,1.052851714,0.94980137
ntar_66,14.739924,11.39761643
ntar_662,11.58136886,5.698808217
ntar_663,4.211406857,11.39761643
ntar_665,35.79695828,156.717226
ntar_666,123.1836506,79.78331504
ntar_667,0,0
ntar_668,1.052851714,0
ntar_67,1.052851714,1.899602739
ntar_670,4.211406857,4.749006848
ntar_675,6.317110285,6.648609587
ntar_677,6.317110285,4.749006848
ntar_680,10.52851714,18.99602739
ntar_681,0,0
ntar_684,2.105703428,0.94980137
ntar_686,2.105703428,5.698808217
ntar_687,12.63422057,1.899602739
ntar_689,16.84562743,5.698808217
ntar_69,1.052851714,3.799205478
ntar_690,228.468822,149.118815
ntar_691,22.109886,30.39364382
ntar_692,994.9448699,328.6312738
ntar_693,73.69961999,42.74106163
ntar_694,2746.890122,968.7973969
ntar_695,162.139164,74.08450682
ntar_696,0,0
ntar_697,2070.959322,1093.221376
ntar_699,0,0
ntar_70,0,0
ntar_701,6.317110285,1.899602739
ntar_703,0,0
ntar_705,1.052851714,0.94980137
ntar_706,3.158555143,10.44781506
ntar_708,71.59391656,44.64066437
ntar_71,0,1.899602739
ntar_712,18.95133086,8.548212326
ntar_716,0,0
ntar_717,11.58136886,28.49404109
ntar_72,679.0893556,579.3788354
ntar_723,0,0
ntar_725,0,0.94980137
ntar_727,14.739924,8.548212326
ntar_729,3.158555143,3.799205478
ntar_736,0,0
ntar_75,1.052851714,3.799205478
ntar_751,42.11406857,29.44384245
ntar_756,0,0
ntar_758,0,0
ntar_76,0,0
ntar_760,0,1.899602739
ntar_762,396.9250962,171.9140479
ntar_766,0,2.849404109
ntar_769,8.422813713,8.548212326
ntar_771,6.317110285,8.548212326
ntar_776,3.158555143,0.94980137
ntar_778,10.52851714,9.498013695
ntar_779,0,3.799205478
ntar_780,10.52851714,7.598410956
ntar_782,13.68707228,1.899602739
ntar_785,1.052851714,20.89563013
ntar_789,346.388214,263.0949794
ntar_792,166.3505708,201.3578903
ntar_796,0,0
ntar_797,4.211406857,0.94980137
ntar_798,42.11406857,40.84145889
ntar_799,1.052851714,1.899602739
ntar_802,12.63422057,10.44781506
ntar_804,9.475665428,1.899602739
ntar_808,0,3.799205478
ntar_809,0,0
ntar_810,154.769202,718.9996367
ntar_811,1.052851714,2.849404109
ntar_817,12.63422057,3.799205478
ntar_821,230.5745254,281.1412054
ntar_822,136.8707228,76.93391093
ntar_823,44.219772,31.34344519
ntar_824,5.264258571,0.94980137
ntar_825,0,6.648609587
ntar_827,0,0.94980137
ntar_829,0,0
ntar_83,3.158555143,5.698808217
ntar_834,52.64258571,18.04622602
ntar_835,14.739924,18.04622602
ntar_839,1.052851714,1.899602739
ntar_843,36.84981,20.89563013
ntar_845,184.24905,63.63669176
ntar_846,1.052851714,0
ntar_847,10.52851714,1.899602739
ntar_85,0,1.899602739
ntar_852,0,0
ntar_854,0,4.749006848
ntar_856,0,6.648609587
ntar_86,0,1.899602739
ntar_860,6.317110285,2.849404109
ntar_864,7.369961999,1.899602739
ntar_867,0,2.849404109
ntar_870,20.00418257,9.498013695
ntar_872,15.79277571,14.24702054
ntar_873,3.158555143,7.598410956
ntar_875,0,0
ntar_878,7.369961999,0.94980137
ntar_879,7.369961999,1.899602739
ntar_882,6.317110285,5.698808217
ntar_884,26.32129285,27.54423972
ntar_885,2.105703428,0
ntar_886,21.05703428,17.09642465
ntar_889,42.11406857,31.34344519
ntar_891,0,0
ntar_892,15.79277571,23.74503424
ntar_893,76.85817513,388.4687601
ntar_90,2.105703428,8.548212326
ntar_900,18.95133086,42.74106163
ntar_902,40.00836514,22.79523287
ntar_903,6.317110285,4.749006848
ntar_906,2025.686698,1310.72589
ntar_91,1.052851714,0.94980137
ntar_910,1.052851714,1.899602739
ntar_912,2.105703428,6.648609587
ntar_914,4.211406857,1.899602739
ntar_917,0,0
ntar_918,48.43117885,71.23510271
ntar_919,5.264258571,0
ntar_921,92.65095085,27.54423972
ntar_924,2.105703428,10.44781506
ntar_930,1.052851714,0.94980137
ntar_933,16.84562743,23.74503424
ntar_939,6.317110285,7.598410956
ntar_94,4.211406857,0
ntar_941,0,0.94980137
ntar_942,0,4.749006848
ntar_943,0,0
ntar_944,0,0
ntar_945,0,1.899602739
ntar_948,2.105703428,2.849404109
ntar_952,83.17528542,70.28530134
ntar_956,1.052851714,0.94980137
ntar_957,1.052851714,3.799205478
ntar_958,0,0
ntar_964,253.7372631,403.665582
ntar_967,34.74410657,38.94185615
ntar_969,0,0
ntar_97,4.211406857,0
ntar_970,17.89847914,63.63669176
ntar_971,54.74828914,43.690863
ntar_973,0,0
ntar_975,18.95133086,8.548212326
ntar_979,0,0
ntar_985,0,0
ntar_986,126.3422057,94.03033558
ntar_989,1.052851714,0.94980137
ntar_990,9.475665428,7.598410956
ntar_994,2.105703428,5.698808217
ntar_995,4.211406857,0
ntar_997,11.58136886,4.749006848
ntar_998,18.95133086,12.3474178
ntar_999,0,0
orf19.10,56.85399257,57.93788354
orf19.100,70.54106485,78.83351367
orf19.1002,44.219772,24.69483561
orf19.1005,0,0
orf19.1007,189.5133086,166.2152397
orf19.1008,1.052851714,0
orf19.101,63.17110285,36.09245204
orf19.1010,90.54524742,108.2773561
orf19.1011,125.289354,113.026363
orf19.1012,125.289354,94.98013695
orf19.102,45.27262371,69.33549997
orf19.1026,196.8832705,150.0686164
orf19.1026.1,21.05703428,23.74503424
orf19.1027,147.39924,350.4767053
orf19.1028,57.90684428,56.0382808
orf19.1029,361.128138,172.8638492
orf19.103,0,0.94980137
orf19.1030,1148.66122,1677.349219
orf19.1031,75.80532342,150.0686164
orf19.1032,58.95969599,115.8757671
orf19.1033,98.96806113,218.454315
orf19.1034,32.63840314,86.43192462
orf19.1035,89.4923957,122.5243767
orf19.1036,148.4520917,123.474178
orf19.1037,110.54943,43.690863
orf19.1039,17.89847914,23.74503424
orf19.104,10.52851714,12.3474178
orf19.1040,97.91520942,64.58649313
orf19.1041,60.01254771,59.83748628
orf19.1042,48.43117885,279.2416026
orf19.1043,37.90266171,37.99205478
orf19.1045,131.6064643,111.1267602
orf19.1047,235.838784,359.974719
orf19.1048,421.1406857,303.9364382
orf19.1049,1.052851714,3.799205478
orf19.105,88.43954399,94.03033558
orf19.1050,6.317110285,20.89563013
orf19.1051,180.0376431,464.4528697
orf19.1052,282.1642594,575.5796299
orf19.1053,26.32129285,56.98808217
orf19.1054,252.6844114,183.3116643
orf19.1055,772.7931582,517.6417464
orf19.1057,277.9528525,208.0064999
orf19.1058,327.4368831,286.8400136
orf19.1059,2724.780236,2281.42289
orf19.1060,8.422813713,6.648609587
orf19.1061,1204.462361,948.8515681
orf19.1062,0,0
orf19.1063,17.89847914,33.24304793
orf19.1064,493.7874539,1238.540986
orf19.1065,149.5049434,501.4951231
orf19.1066,31.58555143,27.54423972
orf19.1067,173.7205328,145.3196095
orf19.1069,1478.203807,1136.912239
orf19.107,248.4730045,160.5164314
orf19.1070,37.90266171,42.74106163
orf19.1075,4.211406857,0
orf19.1075.1,1.052851714,0
orf19.1077,77.91102685,51.28927395
orf19.1078,35.79695828,196.6088835
orf19.1080,0,0
orf19.1082,25.26844114,22.79523287
orf19.1082.1,284.2699628,424.5612122
orf19.1083,24.21558943,46.54026711
orf19.1084,475.8889748,357.1253149
orf19.1085,41.06121685,50.33947258
orf19.1086,421.1406857,475.8504861
orf19.1087,598.0197736,281.1412054
orf19.1089,147.39924,342.8782944
orf19.109,103.179468,101.6287465
orf19.1090,3.158555143,14.24702054
orf19.1091,247.4201528,225.1029246
orf19.1092,35.79695828,36.09245204
orf19.1093,98.96806113,97.82954106
orf19.1095,78.96387856,88.33152736
orf19.1096,10.52851714,41.79126026
orf19.1097,57.90684428,26.59443835
orf19.11,10.52851714,18.04622602
orf19.1105,0,0.94980137
orf19.1105.2,35914.87767,48700.11542
orf19.1105.3,0,0
orf19.1106,12.63422057,13.29721917
orf19.1107,77.91102685,227.0025273
orf19.1108,4.211406857,55.08847943
orf19.1109,85.28098885,194.7092807
orf19.111,611.7068459,1242.340191
orf19.1110,6.317110285,16.14662328
orf19.1111,32.63840314,55.08847943
orf19.1112,25.26844114,19.94582876
orf19.1113,13.68707228,17.09642465
orf19.1114,818.0657819,770.2889107
orf19.1115,245.3144494,266.8941848
orf19.1116,30.53269971,15.19682191
orf19.1117,0,28.49404109
orf19.1119,54.74828914,100.6789452
orf19.1120,21.05703428,173.8136506
orf19.1121,91.59809913,104.4781506
orf19.1122,42.11406857,93.08053421
orf19.1123,0,0
orf19.1124,82.12243371,83.58252052
orf19.1124.2,54.74828914,120.6247739
orf19.113,48.43117885,54.13867806
orf19.1133,29.479848,36.09245204
orf19.1135,40.00836514,24.69483561
orf19.1136,72.64676828,35.14265067
orf19.1137,129.5007608,113.9761643
orf19.1139,453.7790888,627.8187052
orf19.114,81.06958199,56.0382808
orf19.1140,29.479848,50.33947258
orf19.1142,11.58136886,59.83748628
orf19.1143,36.84981,37.04225341
orf19.1144,120.0250954,321.9826643
orf19.1146,0,8.548212326
orf19.1148,0,0
orf19.1149,40.00836514,106.3777534
orf19.115,1.052851714,0
orf19.1150,45.27262371,113.9761643
